0.0,0.0,0.0,0.0
0.031415926535897754,4.440892098500626e-16,0.20000000000000018,-0.1999999999999993
0.031415926535897754,4.440892098500626e-16,0.40000000000000036,-0.39999999999999947
0.031415926535897754,4.440892098500626e-16,0.6000000000000005,-0.5999999999999996
0.12566370614359168,4.440892098500626e-16,0.6000000000000005,-0.5999999999999996
0.21991148575128538,4.440892098500626e-16,0.6000000000000005,-0.5999999999999996
0.3141592653589793,4.440892098500626e-16,0.6000000000000005,-1.0
0.408407044966673,-0.12566370614359146,-0.1999999999999993,-0.1999999999999993
0.408407044966673,-0.12566370614359146,-1.1999999999999997,0.8000000000000007
0.3141592653589793,4.440892098500626e-16,-1.7999999999999998,1.2000000000000002
0.12566370614359168,0.1256637061435919,-2.0,1.0
-0.06283185307179595,0.2513274122871838,-1.4,-0.39999999999999947
-0.15707963267948966,0.2513274122871838,-0.5999999999999996,-2.0
-0.2513274122871836,4.440892098500626e-16,0.40000000000000036,-3.8
-0.2513274122871836,-0.3769911184307748,0.40000000000000036,-3.5999999999999996
-0.2513274122871836,-0.7539822368615501,-0.5999999999999996,-1.5999999999999996
-0.3455751918948773,-0.879645943005142,-1.5999999999999996,0.6000000000000005
-0.5340707511102649,-0.879645943005142,-1.5999999999999996,1.8000000000000007
-0.7225663103256524,-0.7539822368615501,-1.5999999999999996,2.8000000000000007
-0.9110618695410401,-0.5026548245743667,-0.5999999999999996,2.6000000000000005
-1.0053096491487339,-0.25132741228718336,0.8000000000000007,1.6000000000000005
-0.9110618695410401,-0.12566370614359146,2.2,0.6000000000000005
-0.7225663103256524,-0.12566370614359146,3.0,0.6000000000000005
-0.4398229715025712,-0.12566370614359146,3.8000000000000007,0.40000000000000036
-0.06283185307179595,-0.12566370614359146,4.200000000000001,0.6000000000000005
0.3141592653589793,-0.12566370614359146,3.4000000000000004,2.2
0.6911503837897541,0.1256637061435919,1.6000000000000005,5.0
0.879645943005142,0.6283185307179591,2.0,3.8000000000000007
1.0681415022205294,1.0053096491487343,4.4,-0.5999999999999996
1.5393804002589984,1.0053096491487343,5.0,-3.0
2.0106192982974673,0.7539822368615505,4.4,-4.0
2.4818581963359367,0.3769911184307757,2.8000000000000007,-3.0
2.7646015351590174,0.1256637061435919,1.6000000000000005,-1.7999999999999998
2.953097094374405,4.440892098500626e-16,0.6000000000000005,-0.5999999999999996
3.047344873982099,4.440892098500626e-16,0.0,0.0
